index,source_id,page_number,pos_on_page,exact_url,article_hash_url,opinion_section
6,13,1,6,http://www.livemint.com/Politics/HQhXymuz2QGNFGI2LhwpAN/Onion-prices-rise-to-Rs-40-per-kg-govt-to-import-10000-ton.html,2e2ff5bc2b86543604ced447fcd3e7ba,no
7,13,1,7,http://www.livemint.com/Politics/QP5ICSsxwuxLwKjNwnYpFN/Maharashtra-wants-onion-MEP-to-go-as-price-falls-to-Rs10kg.html,7dfcd631b02af19a1b5a69ad6d847fd1,no
8,13,1,8,http://www.livemint.com/Politics/3OyshYS3hM8d8q0hYRZj4L/Govt-hikes-onion-MEP-to-500-to-improve-the-domestic-supply.html,fe3c58c3deb2227d7b55fd357623ad59,no
9,13,1,9,http://www.livemint.com/Politics/1jZeDCkix2uZMKM0LBrrEM/Onion-prices-start-rising-again-on-tight-supply.html,269f2976017fb407012cff209b080c11,no
10,13,1,10,http://www.livemint.com/Politics/AlvzkXFRdZS5AhhaCjOEaN/Wholesale-onion-prices-hit-lowest-level-of-FY16-at-Rs950.html,6bbb0b2c08ddf3f79639728c11c247bd,no
11,13,2,1,http://www.livemint.com/Politics/5PEHSAxalYXW2XsTfnFHtM/Wholesale-onion-prices-jump-to-Rs57kg-at-Lasalgaon.html,a5d87be5b7986487c0b56c1c73746e31,no
12,13,2,2,http://www.livemint.com/Politics/oIQkCC2WYrAg3KCdh1rdtO/WPI-inflation-at-199-in-November-as-food-prices-rise.html,d1cd7f672b3842a33e0cac16c11b4107,no
13,13,2,3,http://www.livemint.com/Politics/vK83uFClxlyr2IRDsM2P8M/Govt-brings-onions-potatoes-under-Essential-Commodities-Act.html,21f27667d20ec1f88d9b159758446aa1,no
14,13,2,4,http://www.livemint.com/Politics/rxFirac0v2qrOzsazYWdRL/Silence-of-the-onions.html,968dad673bef742905d7523f7dc05f54,no
15,13,2,5,http://www.livemint.com/Consumer/dZYR1aA03GDJan23v4ZNtM/Governmet-acting-to-stop-pulses-and-onions-vanishing-from-po.html,eb74cea86f6d31b20b5b01513a13af4a,no
16,13,2,6,http://www.livemint.com/Politics/387lDV6N2UBYpHQSit9qSP/Delhi-govt-to-sell-onions-at-Rs40-a-kg-at-Fair-Price-Shops.html,b647f35a30a84a7c78254cfc430b5487,no
17,13,2,7,http://www.livemint.com/Politics/Vjv5T9WtovVgAL1OMzX7ZJ/Govt-cuts-minimum-export-price-of-onion-to-350tonne.html,d18d9ac2d6d3d3ddf77d72815da580f5,no
18,13,2,8,http://www.livemint.com/Politics/facpko75O0h7N8HQUE3QwJ/Wholesale-onion-prices-double-to-Rs-40kg-in-Lasalgaon.html,79292a0a8661f0532a386a5d6e6bc267,no
19,13,2,9,http://www.livemint.com/Politics/1ligM5BD99WpNeVyDxIuDN/Govt-relaxes-onion-import-norms.html,7de53187caca87b752a3501c7f531da9,no
20,13,2,10,http://www.livemint.com/Opinion/PMHwKffmSw9ZaBnSpm01oN/The-great-Indian-onion-paradox.html,f33656f99ab5059d48c5d15fa07d2290,yes
21,13,3,1,http://www.livemint.com/Politics/xvgsgztdDMCACsLJUDJzSM/Onion-prices-to-sizzle-until-October-firing-inflation.html,7ee9ff035be3109b81b16cb0b251b119,no
22,13,3,2,http://www.livemint.com/Politics/jkmssAZUvLue0NNHz8qYFN/WPI-inflation-rises-to-7-in-Oct-putting-further-pressure-o.html,a429d03bd83eca45ee1dfe5fa73a92d0,no
23,13,3,3,http://www.livemint.com/Politics/cHiuDL87lWMsioCWY9T6jI/Govt-reduces-customs-duty-on-onion-imports-to-zero.html,ec9f075b5650b2fd6eec224ad319e7fe,no
24,13,3,4,http://www.livemint.com/Home-Page/3oVzjkZHJQiakK4ajG8yCO/Onion-prices-will-come-down-in-1520-days-Govt.html,406f7c83bca27a38370bd11127a6514d,no
25,13,3,5,http://www.livemint.com/Politics/RmtAPNEz4eTwq1ecTaHuYI/Govt-likely-to-ban-onion-exports-to-check-prices.html,9fd1c6758f71429998fb8f24799fb484,no
26,13,3,6,http://www.livemint.com/Politics/F3RB2dx11EtYAdLTtLmbWI/Indias-onion-crisis-shortages-after-the-bestever-harvest.html,d168e11fe71ad90146e4eaf07f0c0008,no
27,13,3,7,http://www.livemint.com/Politics/NpeMAUCMC0vBLbOUc4hdqM/Wholesale-inflation-rises-to-646-in-September.html,c79820012ead140b4228be6e94183e05,no
28,13,3,8,http://www.livemint.com/Consumer/5lnj2eV9l2fjZ1AxxzVjWK/Onion-prices-fall-by-50-in-last-2-weeks.html,8179a86dd47daf9740948d2675356ae5,no
29,13,3,9,http://www.livemint.com/Politics/Lg45L8YkF5j1sFiADjKuxK/Potato-onion-prices-push-food-inflation-to-1455.html,dce3cc5fa6c0a1edc56e30050ea892ab,no
30,13,3,10,http://www.livemint.com/Politics/VBYi7Ynsa7s9JoDAF05EHO/Onion-crisis-govt-puts-curbs-on-exports-looks-for-import.html,cd5d81db34d7055c60c252055938ae91,no

1,14,6,1,http://www.firstpost.com/business/economy/sept-retail-inflation-falls-to-6-46-what-the-modi-govt-must-do-before-rejoicing-1993859.html,07e46841b615a129d8484f9b4d39b040,no
2,14,6,2,http://www.firstpost.com/business/after-pulses-rice-prices-may-scale-up-on-depleting-stock-poor-rainfall-2508066.html,b78865293c7fcb66cec37d613ef7a025,no
3,14,6,3,http://www.firstpost.com/business/how-groupon-pulled-off-the-great-onion-coup-1104787.html,c5eda081043feb23f24eff19b43d2aae,no
4,14,6,4,http://www.firstpost.com/india/will-no-water-crisis-hike-vegetable-prices-delhi-summer-kejriwal-2194067.html,cf2455b732f98aa9070f7936fbc9847f,no
5,14,6,5,http://www.firstpost.com/politics/congress-new-antic-protest-inflation-selling-rahul-gandhi-pyaaz-rs-5kg-2368982.html,5d7a934ce1173bab4ab36441edf43b48,no
6,14,6,6,http://www.firstpost.com/india/just-booze-delhi-govt-sell-onions-potatoes-liquor-outlets-1607903.html,e24396edc5001197af1e8c0f0eaf3d56,no
7,14,6,7,http://www.firstpost.com/politics/the-onion-trackers-of-delhi-what-sheila-dikshit-should-have-been-watching-1261901.html,a2c4d9a7218ac350934287f762f08b07,no
8,14,6,8,http://www.firstpost.com/business/economy/400-rise-in-tomato-60-price-rise-in-chillies-but-dont-expect-relief-soon-1980717.html,1a23086923b88616e45605ae23fd5c0d,no
9,14,6,9,http://www.firstpost.com/world/kim-jong-un-as-sexiest-man-how-chinas-daily-fell-for-onions-joke-538906.html,9c350893de41b36aba94c2adc3fe9f39,no
10,14,6,10,http://www.firstpost.com/business/property-prices-should-fall-rajan-reads-out-riot-act-to-real-estate-wallahs-2401010.html,5ccf4ccf5d96c116d9921467ae0819c1,no
11,14,1,1,http://www.firstpost.com/india/onion-price-rise-consumer-affairs-minister-paswan-blames-delhi-govt-for-not-acting-against-hoarders-2405446.html,395b002d9a63750f9ebd22ae920f066b,no
12,14,1,2,http://www.firstpost.com/business/economy/onion-prices-hit-record-high-at-rs-80kg-may-hit-rs-100-in-a-week-1028881.html,cf4323b89405b3db41d2f54fbea8e3d0,no
13,14,1,3,http://www.firstpost.com/india/govt-may-import-onions-prices-soar-to-rs-90kg-1187639.html,e732bcba1ba2c09e82a66f3766261e9f,no
14,14,1,4,http://www.firstpost.com/business/weak-monsoon-fuels-inflation-onion-prices-two-year-high-2360514.html,0eb7b0f73957784e468175699ba31220,no
15,14,1,5,http://www.firstpost.com/india/govt-puts-onion-potato-essential-commodities-act-control-price-rise-1599999.html,2c6e51d30913d778e4cde316c6e38ab0,no
16,14,1,6,http://www.firstpost.com/business/economy/govt-cuts-onion-export-floor-price-by-more-than-half-to-150tn-1308493.html,eaa5f644f01c813b9676a7ef0f1a94d0,no
17,14,1,7,http://www.firstpost.com/business/economy/onion-prices-drop-in-nashik-likely-to-stabilise-next-week-1043619.html,b8dd7f7f4bb4b7aa5d3777b81cfd7eb1,no
18,14,1,8,http://www.firstpost.com/business/decoding-5-4-retail-inflation-as-food-prices-soar-rural-india-is-worst-hit-2545686.html,1005948d5b9451f081f5cd9029f03c08,no
19,14,1,9,http://www.firstpost.com/india/the-great-onion-robbery-robbers-steal-700-kg-worth-rs-50000-from-mumbai-shop-2404846.html,9ac41c784c9149d4a602a4d4afb16d5c,no
20,14,1,10,http://www.firstpost.com/business/economy/rise-in-onion-prices-temporary-phenomenon-pawar-607494.html,b18110d58c17a0ec1e3059fa39c648e0,no
21,14,5,1,http://www.firstpost.com/business/wpi-cpi-fall-guarantee-a-rate-cut-but-govt-shouldnt-expect-a-big-dose-2434024.html,2e105d3a9c23aec0df0739788fa71be0,no
22,14,5,2,http://www.firstpost.com/politics/modi-has-turned-unlucky-for-the-economy-congress-on-sensex-crash-2406022.html,e8d42a922eba45cec8109b9ca4380da2,no
23,14,5,3,http://www.fakingnews.firstpost.com/2013/10/cbi-chargesheets-ashok-khemka-for-rising-onion-prices/,05c543956255fb4d0f449690819c6195,no
24,14,5,4,http://my.fakingnews.firstpost.com/2015/08/24/pushpa-i-hate-tears-says-sambit-patra-while-commenting-on-the-rise-in-onion-prices/,d49666201bedf370ee3d972c2aba7bf6,no
25,14,5,5,http://www.firstpost.com/politics/onion-tomato-price-hoardings-to-malign-party-cong-writes-to-ec-1238589.html,a6d103c1e686e35ac1a53d0d3f835f86,no
26,14,5,6,http://www.firstpost.com/politics/rise-food-prices-modi-tells-states-take-urgent-measures-1596495.html,8fca98e4912b86de6fe84addcf90528c,no
27,14,5,7,http://www.firstpost.com/business/the-bitter-side-of-falling-food-inflation-onion-farmers-in-distress-188960.html,d9a55dcbd2640e60187b405788039d2a,no
28,14,5,8,http://my.fakingnews.firstpost.com/2013/09/21/arnab-goswami-grills-rupee-petrol-and-onion-on-the-newshour/,500d48b692d7bcbcb8ab99b212948d7b,no
29,14,5,9,http://www.firstpost.com/business/economy/rains-in-maharashtra-spell-good-news-vegetable-prices-to-go-down-further-1983423.html,9d6791f0241d52d28a4f5bc1e5512096,no
30,14,5,10,http://www.firstpost.com/business/unseasonal-rains-drive-prices-veggies-67-delhi-2137731.html,f1b957c79812674dfa94d9eb7ae45201,no
31,14,2,1,http://www.firstpost.com/india/onions-may-cost-rs-100kg-why-modi-govt-needs-to-act-on-inflation-1590311.html,69404931736afccd73578ed31ee273d9,no
32,14,2,2,http://www.firstpost.com/business/forget-heavy-rains-food-prices-are-still-on-the-rise-putting-rbi-rajan-on-back-foot-2305394.html,81eb4818d23d42066a98342cae32b7a2,no
33,14,2,3,http://www.firstpost.com/politics/bjp-attacks-delhi-govt-on-onion-prices-power-tariff-issues-1064881.html,0057f99d85ba18972355fb7d0bfbe6a4,no
34,14,2,4,http://www.firstpost.com/business/pulses-prices-shoot-up-to-rs-187kg-govt-says-it-is-trying-hard-to-boost-supply-2469282.html,917020a9525ba6797533e3c9517b10e9,no
35,14,2,5,http://www.firstpost.com/india/onions-making-you-cry-govt-wants-you-to-try-paste-and-powder-2404206.html,0498417059caf608d5151d94738dcb9e,no
36,14,2,6,http://www.firstpost.com/india/another-onion-theft-2000-kg-onions-stolen-from-nashik-farmers-storehouse-2406500.html,68c9854847e234d1f707ade3a4188422,no
37,14,2,7,http://www.firstpost.com/business/economy/onion-farmers-traders-in-maharashtra-upset-about-no-msp-for-crop-1986071.html,0b34166e58fa293780188b71ef41a0c8,no
38,14,2,8,http://www.firstpost.com/business/fire-fighting-fails-govt-seizes-50000-t-of-pulses-but-price-rise-continues-unabated-2480956.html,e60bdaa2838da2275f489b0841abbc2d,no
39,14,2,9,http://www.firstpost.com/india/middleman-problem-onions-will-bring-tears-modis-eyes-1578535.html,84aff2c064970c91c78272b9b4c8f2fc,no
40,14,2,10,http://www.firstpost.com/business/real-time-price-trackers-will-limit-frequent-onion-price-hikes-says-economist-2414514.html,da7ff5385da1e066006b36a7d6f51710,no
41,14,3,1,http://www.firstpost.com/india/cctvs-id-cards-finger-marking-pricey-onions-get-z-plus-security-at-markets-2406634.html,9575f3519e5332449690a47fdab805e9,no
42,14,3,2,http://www.firstpost.com/india/onion-prices-likely-to-go-up-again-says-survey-1209719.html,d5b96c7f63095d6ec49ebb2974143591,no
43,14,3,3,http://www.firstpost.com/india/acb-orders-probe-into-onion-sale-kejriwal-govt-cries-foul-2443568.html,5d04d33ca6635ee304d18c0063a0fd20,no
44,14,3,4,http://www.firstpost.com/business/economy/its-the-politics-stupid-why-onion-prices-will-continue-to-cross-rs-100-per-kg-2008763.html,eb9f3998fff196c1cc6c638be043f903,no
45,14,3,5,http://www.firstpost.com/politics/onion-export-ban-was-not-a-panic-reaction-thomas-88614.html,8f1d68ce386676b95bc07c3813f363a1,no
46,14,3,6,http://www.firstpost.com/business/learn-from-2014-how-the-modi-govt-can-tame-rising-food-prices-2288492.html,d5edf64ef0e76c6cf2347d63ce2dcf6c,no
47,14,3,7,http://www.firstpost.com/politics/as-india-sheds-tears-over-onions-its-potato-politics-in-odisha-1222241.html,1f9d1752b85a79632fc053a76bb54cc2,no
48,14,3,8,http://www.firstpost.com/india/wholesale-onion-prices-fall-to-rs-4-70kg-lowest-in-fy14-1375575.html,7e0e9fd641da9757139625f32a3920d4,no
49,14,3,9,http://www.firstpost.com/india/what-do-we-blame-for-onion-prices-rains-cartelisation-or-just-poor-policy-1187993.html,b8ff47d764a66ae2e18c0feca9acbc72,no
50,14,3,10,http://www.firstpost.com/india/onions-more-expensive-than-beer-twitter-is-the-only-place-where-inflation-is-funny-2406912.html,c86632d914da0a24e4cf11f07b060328,no
51,14,4,1,http://www.firstpost.com/india/minimum-export-price-of-onions-halved-to-encourage-overseas-shipments-1308385.html,cc435a2f5a55bd249dd7de1d10483ced,no
52,14,4,2,http://www.firstpost.com/india/why-modi-sarkaar-should-ready-itself-for-another-fight-with-inflation-1619551.html,3680cbe1784b54b196da7c20b8e618a3,no
53,14,4,3,http://www.firstpost.com/politics/onion-stocks-of-about-4-mt-stored-in-india-nhrdf-1575179.html,5a25ec6cbc6ab0be521bd8b28b102c32,no
54,14,4,4,http://www.firstpost.com/business/economy/forget-inflation-deflation-theories-its-time-to-assess-impact-of-early-withdrawal-of-monsoon-on-prices-2421184.html,26bd38c1522dc27725f2e141d3b04de1,no
55,14,4,5,http://www.firstpost.com/india/will-not-allow-prices-food-items-rise-due-deficient-monsoon-government-2324116.html,0751fc8c7350ac59fab3962f38b5c851,no
56,14,4,6,http://www.firstpost.com/business/economy/june-wpi-inflation-indeed-negative-signs-worry-2342824.html,d7939338cffde0887ec9fc74ab9a2cb1,no
57,14,4,7,http://www.firstpost.com/india/why-onions-are-rs-100kg-despite-10-crop-increase-supply-traders-1194063.html,123938b91378fa9238cb09d10db9884d,no
58,14,4,8,http://www.firstpost.com/business/grin-and-bear-it-indias-pulse-problem-does-not-have-an-immediate-solution-2513100.html,188e7c938238c635084393cb105d4692,no
59,14,4,9,http://www.firstpost.com/business/economy/wpi-at-0-in-november-dont-rejoice-its-not-good-for-the-economy-1999893.html,f483ae38d21cc0e5a44de0878c2426b8,no
60,14,4,10,http://www.firstpost.com/investing/rbi-policy-what-raghuram-rajan-said-on-onions-elections-and-inflation-1199549.html,fd4c8e84d9e5ca9fc330681d40575e17,no

1,15,6,1,http://profit.ndtv.com/news/industries/article-ban-on-holding-onion-stock-beyond-limit-extended-report-777195,9cd6989561cfa629680332107a72c01f,no
2,15,6,2,http://www.ndtv.com/india-news/food-inflation-spikes-govt-blames-the-onion-442821,60b801b099ed9dd44c0da1901cab8893,no
3,15,6,3,http://profit.ndtv.com/news/industries/article-government-removes-minimum-export-price-on-onions-382178,9e54f679ec78e36137e99e8ad5e598d0,no
4,15,6,4,http://www.ndtv.com/mumbai-news/mumbai-trader-sells-onions-at-rs-12-per-kg-443770,b05595d1b2b49c64b52c273a84621427,no
5,15,6,5,http://www.ndtv.com/india-news/chief-ministers-onion-mission-begins-in-assam-538929,317678a60ac8d4516434c876abc5fb7d,no
6,15,6,6,http://www.ndtv.com/india-news/tomato-prices-compete-with-onions-445259,369dac9f3576283d54258821c1eab633,no
7,15,6,7,http://profit.ndtv.com/news/economy/article-wholesale-inflation-rises-to-0-73-on-costlier-food-articles-1265676,973bc4aa67b680907bebe03643b64198,no
8,15,6,8,http://www.ndtv.com/world-news/pakistan-bans-onion-export-to-india-report-444138,568fe7e4faee9a2d3ac58c0a87d98e34,no
9,15,6,9,http://www.ndtv.com/opinion/on-onion-prices-modi-governments-got-it-wrong-1210711,f8fede674e83ec080b0a9e4804ba8f5d,yes
10,15,6,10,http://www.ndtv.com/india-news/rice-prices-may-reach-boiling-point-in-coming-months-1243574,0e5ae49c58a300d80e14c905b932509c,no
11,15,1,1,http://www.ndtv.com/india-news/government-moves-to-check-rising-onion-prices-but-people-still-feel-the-pinch-1209956,10ad6d6303f350665df76afac99dd373,no
12,15,1,2,http://www.ndtv.com/india-news/why-onion-prices-are-so-high-442629,0aaad51b8ed64267ac4be34e0fb96c13,no
13,15,1,3,http://www.ndtv.com/india-news/afghan-imports-bring-down-onion-price-in-indian-wholesale-markets-535274,e32ab456dc5e7238cdb139a9bc5d33b2,no
14,15,1,4,http://www.ndtv.com/india-news/onion-prices-remain-high-at-rs-60-kg-in-delhi-wholesale-rates-soften-531528,bc27448b372e5f4bb6c347230228e749,no
15,15,1,5,http://www.ndtv.com/india-news/centre-says-tomato-onion-prices-will-ease-soon-1244444,9f7e721ec19635388b1b5c8291acfcb2,no
16,15,1,6,http://food.ndtv.com/food-drinks/after-onions-pulses-now-face-a-steep-price-rise-1216518,d892e3423134804a212b97ba2eea94f6,no
17,15,1,7,http://www.ndtv.com/india-news/government-slashes-minimum-export-price-of-onions-to-400-ton-1253574,a97781200b2281d6d491400ec83a3f0f,no
18,15,1,8,http://www.ndtv.com/india-news/as-prices-soar-700-kg-of-onion-stolen-from-a-market-in-mumbai-1210039,328bfbc8458edc0a173533acb5667fcf,no
19,15,1,9,http://profit.ndtv.com/news/economy/article-onion-prices-near-2-year-highs-on-weak-monsoon-rains-784625,52ff1e90782a0cfe10ea24483f238a52,no
20,15,1,10,http://www.ndtv.com/india-news/government-scraps-minimum-export-price-on-onions-1258847,ecd69054dec8750e35c22f024c52a869,no
21,15,5,1,http://www.ndtv.com/india-news/behind-the-onion-price-spike-a-cartel-of-traders-in-a-maharashtra-town-538899,4a2b8b2a3f6f6dbd03c67bb31040a36b,no
22,15,5,2,http://food.ndtv.com/food-drinks/consumer-affairs-minister-directs-importing-1-000-tonnes-of-onions-1216490,24a0ede3560914d8954cc69bc91db033,no
23,15,5,3,http://www.ndtv.com/india-news/new-onion-crop-will-lower-prices-soon-says-pawar-444599,7ae5e579b0d3bb2cc79873eadc14ed4e,no
24,15,5,4,http://www.ndtv.com/delhi-news/onion-sells-at-rs-40-kg-in-national-capital-region-on-drought-fears-584059,f4b95a5ca675d040fb955d747684e8df,no
25,15,5,5,http://food.ndtv.com/food-drinks/food-price-surge-puts-rajan-on-the-back-foot-774098,274ce5509cc9f8da23d2568d36e10946,no
26,15,5,6,http://www.ndtv.com/india-news/price-rise-government-cracks-down-on-hoarders-will-sell-onions-at-wholesale-rates-582928,259354a88c4ebcd38aa36318842641e8,no
27,15,5,7,http://www.ndtv.com/india-news/how-cartels-politics-and-false-alarms-determine-onion-pricing-587556,f83b5cbe919a85dd663950d9057c42ae,no
28,15,5,8,http://www.ndtv.com/opinion/why-aap-ran-full-page-ads-when-accused-of-a-scam-1220014,584fff7204df4e029bc980db06ad7510,yes
29,15,5,9,http://www.ndtv.com/india-news/government-to-procure-15-000-tons-onion-for-buffer-stock-1282910,7274f60c0ca2f9c0e23ccb256ff91904,no
30,15,5,10,http://www.ndtv.com/india-news/price-rise-situation-under-control-finance-minister-arun-jaitley-1217565,027d6f3c723b4d7a2f3a53e77b5eac8b,no
31,15,2,1,http://www.ndtv.com/india-news/west-bengal-slashes-onion-prices-in-state-run-outlets-1214364,081e4c3031c3dd0ba4e50a27f0c6deec,no
32,15,2,2,http://food.ndtv.com/food-drinks/tears-of-joy-delhi-government-to-sell-onions-for-rs-40-a-kg-at-fair-price-shops-1203994,6e5c5bddfc3fd75630e8823202c3ddc5,no
33,15,2,3,http://www.ndtv.com/india-news/onion-prices-sheila-dikshit-to-meet-sharad-pawar-kv-thomas-today-538766,1e79b35d45fa35fa32ac6f260a434118,no
34,15,2,4,http://profit.ndtv.com/news/industries/article-government-hikes-minimum-export-price-for-onion-775672,9d68d6aa1392df43fc7153a74592f070,no
35,15,2,5,http://www.ndtv.com/delhi-news/delhi-tomato-prices-skyrocket-to-rs-70-per-kg-onion-to-rs-40-per-kg-592888,4736659c31091ae5f6c1ac101bc4f2b0,no
36,15,2,6,http://profit.ndtv.com/news/economy/article-onion-prices-fall-300-in-4-months-wholesale-inflation-eases-380640,3e084236dd6d3e9ea00af86648a7bb81,no
37,15,2,7,http://profit.ndtv.com/news/economy/article-october-inflation-hits-8-month-high-as-onion-prices-soar-278-372313,39654bf7dca440fd975b64dd7242826f,no
38,15,2,8,http://www.ndtv.com/mumbai-news/wholesale-onion-prices-crash-retail-rates-to-follow-535312,8cc4585e06c87f9507ad61afc3100207,no
39,15,2,9,http://www.ndtv.com/delhi-news/with-new-crop-onion-prices-drop-by-rs-10-in-delhi-535475,73f93e4d91a7b551e7d45a68c01ab9ea,no
40,15,2,10,http://food.ndtv.com/food-drinks/here-we-go-again-onion-prices-rise-due-to-tight-supply-1237833,52533faa52f85f5e206f3278beca44bf,no
41,15,3,1,http://profit.ndtv.com/news/economy/article-food-inflation-doubles-in-november-on-costlier-pulses-onions-1254720,6a0d41656a7c3b893456287cee9ce022,no
42,15,3,2,http://www.ndtv.com/india-news/onion-prices-may-ease-when-south-india-crop-hits-market-government-533474,8e244de6b3dbee99cac848aa4d39b2e8,no
43,15,3,3,http://www.ndtv.com/delhi-news/to-control-onion-prices-delhi-government-begins-fair-price-shops-sale-1205941,95045a069ab5bde8ddc73bc1bf28df6e,no
44,15,3,4,http://food.ndtv.com/food-drinks/1-000-tonnes-of-onion-to-be-imported-from-overseas-1211885,4353ca95bf701ab9abd6ddd895568aa4,no
45,15,3,5,http://www.ndtv.com/delhi-news/kejriwal-government-makes-onion-cheaper-delhi-buys-30-000-kilograms-in-a-day-1207429,e1f453602e8a3e937a4453b9f3b031b1,no
46,15,3,6,http://www.ndtv.com/tamil-nadu-news/cheaper-onions-in-tamil-nadu-only-at-government-outlets-1213484,e286af486183602b8cd04e5bf0e995df,no
47,15,3,7,http://profit.ndtv.com/news/budget/article-rising-food-fuel-prices-hit-modi-government-before-budget-522384,d0ec4963129051425fef38f9204d5c50,no
48,15,3,8,http://www.ndtv.com/delhi-news/onions-rs-35-a-kg-govt-may-step-in-to-control-prices-512075,18d7f011143dbc1858b95205f64c72d1,no
49,15,3,9,http://profit.ndtv.com/news/industries/article-government-cuts-minimum-export-price-of-onion-753365,1fa31cc8084f4f7185818b7fa8b16081,no
50,15,3,10,http://www.ndtv.com/india-news/odisha-to-launch-onion-mission-to-give-loans-seeds-to-farmers-1203503,932c38c9aa57a9cc4bd19592961e7b62,no
51,15,8,1,http://profit.ndtv.com/news/economy/article-headline-inflation-771716,2da782f4b1833c3907aa43e31bec6fe4,no
52,15,8,2,http://www.ndtv.com/chennai-news/no-onion-rava-dosa-in-chennai-442578,62486d04ce8d54babe7127c07a15defa,no
53,15,8,3,http://profit.ndtv.com/news/industries/article-cabinet-may-consider-stock-limits-on-onion-potato-on-wednesday-574492,b0caf0e1d05a5451fc3b143e80fe0707,no
54,15,8,4,http://www.ndtv.com/india-news/4-000-kg-onions-stolen-in-rajasthan-2-held-1213117,9b1a6ff9cefc8a2f67838f760d0168fc,no
55,15,8,5,http://food.ndtv.com/food-drinks/global-food-prices-down-by-19-in-2015-says-fao-1264484,8e9b0d8b0b66651271490c9d13f556d1,no
56,15,8,6,http://food.ndtv.com/food-drinks/30-k-kilos-of-onions-sold-in-a-day-as-delhi-govt-slashes-rate-1208056,403b21eb5f12f64426902eb4dcf4a816,no
57,15,8,7,http://www.ndtv.com/cheat-sheet/poor-rainfall-could-cause-drought-like-conditions-in-parts-of-west-india-agriculture-minister-582801,7fae418668c1b9b143ae06ee7a96b0c2,no
58,15,8,8,http://food.ndtv.com/opinions/onions-delight-indian-tourists-in-thailand-694223,b6928c88ae22b5229fd71403ec790415,yes
59,15,8,9,http://food.ndtv.com/food-drinks/world-food-commodity-prices-plunge-to-lowest-in-seven-years-1216214,71717608ed37e43ca55d0b4927d6b932,no
60,15,8,10,http://profit.ndtv.com/news/commodities/article-onion-prices-hit-record-high-selling-at-rs-80-kg-325721,391e58b5e4d9cc0c1421d917a0afdcb4,no
61,15,4,1,http://www.ndtv.com/india-news/onion-prices-jump-back-to-rs-80-per-kilogram-532357,7dae911cb79d0feaed56fcd79b72c9e8,no
62,15,4,2,http://profit.ndtv.com/news/economy/article-wholesale-onion-price-jumps-5-times-to-push-up-retail-rates-324600,f199570f0c26f2fa1424dd5610f02d23,no
63,15,4,3,http://www.ndtv.com/others-news/onion-thieves-strike-again-2-000-kg-stolen-in-nashik-1210449,c0f09746c71085d41d7bf274325cac15,no
64,15,4,4,http://www.ndtv.com/india-news/maharashtra-how-political-ambitions-fuel-rising-onion-prices-586873,e6abd06445834e47f72daa248fa8eaff,no
65,15,4,5,http://www.ndtv.com/india-news/onion-ban-lifted-politics-vs-prices-468166,90f0977570217fb4ba66f5acf08da999,no
66,15,4,6,http://food.ndtv.com/food-drinks/after-onions-tomatoes-price-of-peas-jumps-to-all-time-high-1244757,3baaf01040b23fcec72ec5f6306e2010,no
67,15,4,7,http://www.ndtv.com/india-news/steep-fall-in-onion-prices-in-last-two-weeks-542968,6c6b486f51f1a38a0323ce4bd73ba86b,no
68,15,4,8,http://www.ndtv.com/mumbai-news/onion-follows-dal-off-the-table-as-prices-go-up-1244115,b0d960939e19fcd07f942116a97057cc,no
69,15,4,9,http://www.ndtv.com/mumbai-news/shortage-of-onion-supply-fuels-spike-in-prices-512204,24581f395ff93db6dbbe3d64fabdd4fa,no
70,15,4,10,http://profit.ndtv.com/news/industries/article-onion-prices-shoot-up-no-relief-in-sight-574345,8a5853179ddf3295ad3f8549f4f14fb5,no
71,15,9,1,http://www.ndtv.com/hyderabad-news/to-get-this-pungent-prize-carry-your-aadhar-card-in-telangana-1217868,03314f9641c37d46231379aa9e254bda,no
72,15,9,2,http://www.ndtv.com/india-news/rajasthan-records-bumper-onion-production-but-why-are-consumers-still-crying-583560,27eb70c0be65ea58b46e36c55183b7f5,no
73,15,9,3,http://profit.ndtv.com/news/economy/article-rising-vegetable-prices-to-push-up-wpi-inflation-nomura-325880,45dc9dba070fc127ae1ea65817a9fbd7,no
74,15,9,4,http://profit.ndtv.com/news/industries/article-government-relaxes-norms-for-onion-imports-370294,d5028c88ba3234d0a5450f252f7a3623,no
75,15,9,5,http://www.ndtv.com/delhi-news/delhi-congress-protests-against-price-rise-outside-arvind-kejriwals-residence-1212518,2858a60b4d331165e2f4d97a85be3af8,no
76,15,9,6,http://profit.ndtv.com/news/industries/article-costly-tomatoes-push-up-demand-for-puree-ketchup-survey-1245665,5cb2603cea34b874a4edbeb65d7a9448,no
77,15,9,7,http://www.ndtv.com/india-news/vegetable-prices-soar-in-delhi-other-cities-474910,a1d5a933728e7a9b50650d5d39e601b2,no
78,15,9,8,http://food.ndtv.com/lists/onion-crisis-now-cook-superb-indian-food-without-onions-1210894,565a001ba53dca2b6adc93c3f0c77c2e,no
79,15,9,9,http://www.ndtv.com/india-news/buy-a-tyre-get-onion-for-free-442675,201d096d770cab1667061d2e4aeec79b,no
80,15,9,10,http://www.ndtv.com/india-news/bjp-slams-government-over-split-views-on-inflation-444119,658221a68c3d9efd88d28443f8f3f86c,no
