index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
23,5,5,3,http://www.newindianexpress.com/nation/Post-August-Onion-Prices-may-Bring-Tears-if-Monsoon-Delays/2014/06/25/article2298777.ece,afbb8ab31b79e5d248a99afdd9cb85bf,No
24,5,5,4,http://www.newindianexpress.com/states/odisha/After-Potato-Onion-Price-Set-to-Rise/2016/03/13/article3324917.ece,3e368a8f771df9b4c8dd8c4ad414bfce,No
25,5,5,5,http://indianexpress.com/article/opinion/columns/onion-stories/,a4fc5f9ad25949f54825e2c3a188f517,Yes
26,5,5,6,http://indianexpress.com/article/cities/mumbai/drought-effect-onion-prices-likely-to-rise-again-post-september/,66092780315c424ef5244592d14ab78e,No
27,5,5,7,http://www.newindianexpress.com/states/odisha/Govt-Inertia-Blamed-for-Rise-in-Prices-of-Onion-Potato/2014/06/20/article2289718.ece,a241c52a68f3dabf5e094216c1660c72,No
28,5,5,8,http://www.newindianexpress.com/business/news/August-Inflation-Eases-to-Nearly-5-Year-Low-of-3.74-Per-Cent/2014/09/15/article2432386.ece,e88e58c85bee31353b9b529118b26e7a,No
29,5,5,9,http://www.newindianexpress.com/states/odisha/Govt-Seeks-Traders-Help-on-Prices-of-Onion-Pulses/2015/08/25/article2992320.ece,2317a2a8d2dbf5fb285d38c14d915941,No
30,5,5,10,http://www.newindianexpress.com/business/news/Onion-prices-at-2-and-half-year-high/2013/07/18/article1689116.ece,1db0324b193e511c202cf4bd7259dbfa,No
31,5,2,1,http://www.newindianexpress.com/cities/hyderabad/Onion-prices-soar-likely-to-touch-Rs-100-due-to-U-stir/2013/08/14/article1733487.ece,82a5ad478c2d06b1e63dd63ba7849a0c,No
32,5,2,2,http://indianexpress.com/article/india/india-others/onion-thieves-strike-again-2000-kg-stolen-in-nashik/,eb5355ad62461537323c971c069692b7,No
33,5,2,3,http://indianexpress.com/article/india/india-news-india/onion-prices-hit-rock-bottom-across-maharashtra/,7a24bcc31d747c93190a9d448a04c700,No
34,5,2,4,http://indianexpress.com/article/india/india-others/mumbai-robbers-leave-shopkeeper-in-tears-make-away-with-700-kg-onions/,68794254e660cae9710e8bce843428f6,No
35,5,2,5,http://indianexpress.com/article/india/india-news-india/despite-govt-plan-to-reduce-mep-onion-prices-keep-sliding/,85623d680c2214fa5ba424a7fc0019e5,No
36,5,2,6,http://indianexpress.com/article/business/business-others/retail-inflation-hits-14-month-high-on-spike-in-food-prices/,e6efc9ac4488f1fa0ca0595cec65d9c5,No
37,5,2,7,http://indianexpress.com/article/business/economy/inflation-at-3-81per-cent-in-october-pulses-onion-expensive/,c438163d627d32c05863fd379187b7a9,No
38,5,2,8,http://indianexpress.com/article/cities/mumbai/rs-3150-per-quintal-onion-prices-in-lasalgaon-hit-a-2-year-high/,38bec598438345d74fd3c6c2d8f6b8a1,No
39,5,2,9,http://indianexpress.com/article/cities/delhi/row-over-onion-prices-reaches-l-gs-office/,c1da22b90203b547730e21f99934025d,No
40,5,2,10,http://www.newindianexpress.com/states/odisha/After-Potato-Onion-Mission-Comes-to-Bring-Down-Price/2015/08/04/article2956697.ece,cc2c32463e82baca1922a16a74c3ac23,No
41,5,3,1,http://www.newindianexpress.com/nation/Onion-prices-to-dip-by-next-month-Thomas/2013/09/18/article1789987.ece,5bc15fa8b72bee9dec94ff997d56851e,No
42,5,3,2,http://indianexpress.com/article/business/business-others/september-rains-dry-up-tears-on-the-onion-front/,3d35cc2f2b713d49095dc6fcaa720cd2,No
43,5,3,3,http://indianexpress.com/article/india/india-others/mmtc-floats-tender-for-import-of-10000-tonnes-of-onion/,f1a36c5e3da127a2518578dfaf33f63e,No
44,5,3,4,http://www.newindianexpress.com/states/karnataka/Onion-Selling-at-Rs-40kg-APMC-Blames-It-On-Reduced-Supply/2014/07/03/article2312197.ece,7b6ab38b28c4e82788391e2d11037cd3,No
45,5,3,5,http://indianexpress.com/article/india/india-others/636-quintals-of-hoarded-onions-seized-in-chhattisgarh/,8646c28833d53474c208318e9fa6dede,No
46,5,3,6,http://indianexpress.com/article/cities/mumbai/with-hopes-of-stabilising-price-nafed-to-double-quota-of-onion-purchase/,8e16d9308200116fcfa3810e64317288,No
47,5,3,7,http://www.newindianexpress.com/cities/chennai/A-Glut-in-Supply-Onion-Prices-Crash-in-Chennai/2016/02/01/article3254918.ece,05094575d3238b29473dddbc2e7c99c5,No
48,5,3,8,http://www.newindianexpress.com/states/odisha/State-Crackdown-on-Onion-Hoarders/2015/08/24/article2990528.ece,52263ab8ab61f83e0e9a449644108f2d,No
49,5,3,9,http://www.newindianexpress.com/business/news/Tomato-Prices-Skyrocket-to-Rs-70Kg-Onion-at-Rs-40Kg-in-Delhi/2014/07/23/article2345190.ece,b3e77f696c96e5ec5efa0bbe3b2f5a97,No
50,5,3,10,http://www.newindianexpress.com/nation/Probe-NAFEDs-Onion-Purchase-Not-Benefiting-Delhi-AAP/2015/08/24/article2991189.ece,bd28a7ac773f042b4bbef158ee8d2c35,No
51,5,8,1,http://indianexpress.com/article/cities/delhi/talks-fail-with-aap-govt-nafed-sells-onions-in-capitals-mandis/,d049f5ec36e640aa0be6b3060786a519,No
52,5,8,2,http://www.newindianexpress.com/nation/Onion-Crisis-India-Imports-18000-Tonnes-From-Egypt/2015/10/03/article3060880.ece,7e89b7ee7c60700d11c82a4db076bbde,No
53,5,8,3,http://www.newindianexpress.com/states/odisha/Lack-of-storage-facilities-major-cause-of-rise-in-onion-prices/2013/11/11/article1884001.ece,78ff98d0ea546757d3846a24a0723dc7,No
54,5,8,4,http://www.newindianexpress.com/states/odisha/Onion-Potato-Prices-Burn-Hole-in-Pocket/2015/08/03/article2954815.ece,215211e77d4daa26e3b161bc6071d607,No
55,5,8,5,http://www.newindianexpress.com/states/odisha/Onion-Price-Shoots-up-to-Rs-60-in-Rourkela/2015/08/25/article2992354.ece,db89a45b7cf905d15b5e3f1e97d71962,No
56,5,8,6,http://www.newindianexpress.com/states/telangana/Onions-being-Sold-at-Rs-20-a-kg-at-Rythu-Bazars/2015/08/06/article2960125.ece,e3fbf94eed55f7744b4c4f34bbed578f,No
57,5,8,7,http://indianexpress.com/article/cities/delhi/stung-by-corruption-charges-govt-stops-procurement-of-onions/,0599c93438a384df6500645bf27532c6,No
58,5,8,8,http://www.newindianexpress.com/nation/Protesting-Price-Rise-MP-Congress-to-Distribute-Onions-Tur-Dal/2015/08/25/article2993087.ece,34b2b2d3c48d885986d10c007a2725c0,No
59,5,8,9,http://indianexpress.com/article/opinion/columns/bad-cure-for-a-racing-pulse/,6b3232866d99bca738280a858401b73a,Yes
60,5,8,10,http://www.newindianexpress.com/business/news/Indias-Inflation-Eases-Relief-for-Modi-Government/2014/07/14/article2330545.ece,b5aaf85e946dabf9a566bdafabd0cfa8,No
61,5,4,1,http://www.newindianexpress.com/business/news/Onions-Too-Expensive-Process-Them-Into-Paste-And-Use-Minister/2015/08/23/article2989409.ece,e3cbb0e541700913547a21ef78606290,No
62,5,4,2,http://www.newindianexpress.com/business/news/Now-Tomato-Prices-hit-Roof-Government-Banking-on-New-Crops/2015/11/17/article3133168.ece,c44b567cecee5ade3e9dba2fd0d0769a,No
63,5,4,3,http://www.newindianexpress.com/business/news/Government-Cuts-Minimum-Export-Price-of-Onion-to--250Tonne/2015/04/08/article2754437.ece,079119a63d859bbf24347cd7d1af3c1d,No
64,5,4,4,http://indianexpress.com/article/cities/chandigarh/market-committee-begins-onion-sale-in-chandigarh/,9391ce818182322dd40e8974870d21ed,No
65,5,4,5,http://www.newindianexpress.com/nation/Pakistani-onions-bring-down-prices-in-Kashmir/2013/10/26/article1857140.ece,b03433e08156c3f62101c4ecbeac6083,No
66,5,4,6,http://indianexpress.com/article/cities/mumbai/facility-to-increase-shelf-life-of-onions-lies-unused-in-nashik/,e618ae26f5671efb9d4f958c3862b60a,No
67,5,4,7,http://www.newindianexpress.com/business/news/Wholesale-onion-prices-down-by-Rs-5kg/2013/09/21/article1796293.ece,5b0d348cbb664b8591a7f017f5c5e933,No
68,5,4,8,http://indianexpress.com/article/business/business-others/food-prices-spurt-in-december-inflation-up-at-0-73/,5b6980bd636672b20ac2f3ac582438bc,No
69,5,4,9,http://www.newindianexpress.com/states/andhra_pradesh/With-Onion-Prices-Skyrocketing-AP-Plans-to-Increase-Production/2015/08/13/article2971609.ece,2fdcbace45fca210d7fef9d2b2cad5fc,No
70,5,4,10,http://www.newindianexpress.com/business/news/Onion-Exports-Fall-10-to-6.95-Lakh-Tonnes-in-April-December/2016/03/27/article3348913.ece,f26c260b915ecdf6dfd5e7075cce4a77,No
71,5,7,1,http://indianexpress.com/article/india/india-others/reverse-of-onions-potato-farmers-at-receiving-end-as-prices-crash/,8d4704a55f3f50af056965d27ba9a04c,No
72,5,7,2,http://www.newindianexpress.com/thesundaystandard/How-AAP-Used-Onion-to-Make-Delhi-Cry/2015/09/06/article3012317.ece,ce39d7429130b2f2e14a73bb27203a5b,No
73,5,7,3,http://indianexpress.com/article/explained/is-dal-the-new-pyaaz/,9cbb00e3029153d43d39385bccfa9100,No
74,5,7,4,http://www.newindianexpress.com/states/odisha/Short-Supply-Pushes-Onion-Price-Upwards/2015/06/02/article2844873.ece,139224bd4fe1616a469951fdafb165bc,No
75,5,7,5,http://www.newindianexpress.com/cities/hyderabad/Onion-Prices-Likely-to-Go-Up-Further/2015/08/22/article2987277.ece,6a10c6a0a6d13bbe0f7788509579aa05,No
76,5,7,6,http://indianexpress.com/article/cities/delhi/cong-protests-outside-cm-arvind-kejriwals-residence-over-rising-prices-of-onions/,c98aebee4958a2d705308ccdaf150ece,No
77,5,7,7,http://indianexpress.com/article/cities/mumbai/maharashtra-govt-to-form-squads-to-prevent-hoarding-of-onions/,08a472301df76c1ed76a9f38e3deff0b,No
78,5,7,8,http://www.newindianexpress.com/cities/hyderabad/Distressed-Onion-growers-Descend-on-Hyderabad-With-Truckloads-of-Hope/2016/03/07/article3314355.ece,7f04747d805aeff0f7fff363051c8515,No
79,5,7,9,http://www.newindianexpress.com/business/news/Lower-Fuel-Prices-Bring-Down-Indias-Wholesale-Inflation-Further/2015/03/16/article2716486.ece,edfaae93a9e831eb0188a02b8a081b0e,No
80,5,7,10,http://www.newindianexpress.com/states/telangana/Plummeting-Onion-Prices-Cause-Tears-to-Farmers/2016/03/24/article3343471.ece,d20d6c4671291e8653702bd77230080f,No
