index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
20,14,1,10,http://www.firstpost.com/business/economy/rise-in-onion-prices-temporary-phenomenon-pawar-607494.html,b18110d58c17a0ec1e3059fa39c648e0,No
21,14,5,1,http://www.firstpost.com/business/wpi-cpi-fall-guarantee-a-rate-cut-but-govt-shouldnt-expect-a-big-dose-2434024.html,2e105d3a9c23aec0df0739788fa71be0,No
22,14,5,2,http://www.firstpost.com/politics/modi-has-turned-unlucky-for-the-economy-congress-on-sensex-crash-2406022.html,e8d42a922eba45cec8109b9ca4380da2,No
23,14,5,3,http://www.fakingnews.firstpost.com/2013/10/cbi-chargesheets-ashok-khemka-for-rising-onion-prices/,05c543956255fb4d0f449690819c6195,No
24,14,5,4,http://my.fakingnews.firstpost.com/2015/08/24/pushpa-i-hate-tears-says-sambit-patra-while-commenting-on-the-rise-in-onion-prices/,d49666201bedf370ee3d972c2aba7bf6,No
25,14,5,5,http://www.firstpost.com/politics/onion-tomato-price-hoardings-to-malign-party-cong-writes-to-ec-1238589.html,a6d103c1e686e35ac1a53d0d3f835f86,No
26,14,5,6,http://www.firstpost.com/politics/rise-food-prices-modi-tells-states-take-urgent-measures-1596495.html,8fca98e4912b86de6fe84addcf90528c,No
27,14,5,7,http://www.firstpost.com/business/the-bitter-side-of-falling-food-inflation-onion-farmers-in-distress-188960.html,d9a55dcbd2640e60187b405788039d2a,No
28,14,5,8,http://my.fakingnews.firstpost.com/2013/09/21/arnab-goswami-grills-rupee-petrol-and-onion-on-the-newshour/,500d48b692d7bcbcb8ab99b212948d7b,No
29,14,5,9,http://www.firstpost.com/business/economy/rains-in-maharashtra-spell-good-news-vegetable-prices-to-go-down-further-1983423.html,9d6791f0241d52d28a4f5bc1e5512096,No
30,14,5,10,http://www.firstpost.com/business/unseasonal-rains-drive-prices-veggies-67-delhi-2137731.html,f1b957c79812674dfa94d9eb7ae45201,No
31,14,2,1,http://www.firstpost.com/india/onions-may-cost-rs-100kg-why-modi-govt-needs-to-act-on-inflation-1590311.html,69404931736afccd73578ed31ee273d9,No
32,14,2,2,http://www.firstpost.com/business/forget-heavy-rains-food-prices-are-still-on-the-rise-putting-rbi-rajan-on-back-foot-2305394.html,81eb4818d23d42066a98342cae32b7a2,No
33,14,2,3,http://www.firstpost.com/politics/bjp-attacks-delhi-govt-on-onion-prices-power-tariff-issues-1064881.html,0057f99d85ba18972355fb7d0bfbe6a4,No
34,14,2,4,http://www.firstpost.com/business/pulses-prices-shoot-up-to-rs-187kg-govt-says-it-is-trying-hard-to-boost-supply-2469282.html,917020a9525ba6797533e3c9517b10e9,No
35,14,2,5,http://www.firstpost.com/india/onions-making-you-cry-govt-wants-you-to-try-paste-and-powder-2404206.html,0498417059caf608d5151d94738dcb9e,No
36,14,2,6,http://www.firstpost.com/india/another-onion-theft-2000-kg-onions-stolen-from-nashik-farmers-storehouse-2406500.html,68c9854847e234d1f707ade3a4188422,No
37,14,2,7,http://www.firstpost.com/business/economy/onion-farmers-traders-in-maharashtra-upset-about-no-msp-for-crop-1986071.html,0b34166e58fa293780188b71ef41a0c8,No
38,14,2,8,http://www.firstpost.com/business/fire-fighting-fails-govt-seizes-50000-t-of-pulses-but-price-rise-continues-unabated-2480956.html,e60bdaa2838da2275f489b0841abbc2d,No
39,14,2,9,http://www.firstpost.com/india/middleman-problem-onions-will-bring-tears-modis-eyes-1578535.html,84aff2c064970c91c78272b9b4c8f2fc,No
40,14,2,10,http://www.firstpost.com/business/real-time-price-trackers-will-limit-frequent-onion-price-hikes-says-economist-2414514.html,da7ff5385da1e066006b36a7d6f51710,No
41,14,3,1,http://www.firstpost.com/india/cctvs-id-cards-finger-marking-pricey-onions-get-z-plus-security-at-markets-2406634.html,9575f3519e5332449690a47fdab805e9,No
42,14,3,2,http://www.firstpost.com/india/onion-prices-likely-to-go-up-again-says-survey-1209719.html,d5b96c7f63095d6ec49ebb2974143591,No
43,14,3,3,http://www.firstpost.com/india/acb-orders-probe-into-onion-sale-kejriwal-govt-cries-foul-2443568.html,5d04d33ca6635ee304d18c0063a0fd20,No
44,14,3,4,http://www.firstpost.com/business/economy/its-the-politics-stupid-why-onion-prices-will-continue-to-cross-rs-100-per-kg-2008763.html,eb9f3998fff196c1cc6c638be043f903,No
45,14,3,5,http://www.firstpost.com/politics/onion-export-ban-was-not-a-panic-reaction-thomas-88614.html,8f1d68ce386676b95bc07c3813f363a1,No
46,14,3,6,http://www.firstpost.com/business/learn-from-2014-how-the-modi-govt-can-tame-rising-food-prices-2288492.html,d5edf64ef0e76c6cf2347d63ce2dcf6c,No
47,14,3,7,http://www.firstpost.com/politics/as-india-sheds-tears-over-onions-its-potato-politics-in-odisha-1222241.html,1f9d1752b85a79632fc053a76bb54cc2,No
48,14,3,8,http://www.firstpost.com/india/wholesale-onion-prices-fall-to-rs-4-70kg-lowest-in-fy14-1375575.html,7e0e9fd641da9757139625f32a3920d4,No
49,14,3,9,http://www.firstpost.com/india/what-do-we-blame-for-onion-prices-rains-cartelisation-or-just-poor-policy-1187993.html,b8ff47d764a66ae2e18c0feca9acbc72,No
50,14,3,10,http://www.firstpost.com/india/onions-more-expensive-than-beer-twitter-is-the-only-place-where-inflation-is-funny-2406912.html,c86632d914da0a24e4cf11f07b060328,No
51,14,4,1,http://www.firstpost.com/india/minimum-export-price-of-onions-halved-to-encourage-overseas-shipments-1308385.html,cc435a2f5a55bd249dd7de1d10483ced,No
52,14,4,2,http://www.firstpost.com/india/why-modi-sarkaar-should-ready-itself-for-another-fight-with-inflation-1619551.html,3680cbe1784b54b196da7c20b8e618a3,No
53,14,4,3,http://www.firstpost.com/politics/onion-stocks-of-about-4-mt-stored-in-india-nhrdf-1575179.html,5a25ec6cbc6ab0be521bd8b28b102c32,No
54,14,4,4,http://www.firstpost.com/business/economy/forget-inflation-deflation-theories-its-time-to-assess-impact-of-early-withdrawal-of-monsoon-on-prices-2421184.html,26bd38c1522dc27725f2e141d3b04de1,No
55,14,4,5,http://www.firstpost.com/india/will-not-allow-prices-food-items-rise-due-deficient-monsoon-government-2324116.html,0751fc8c7350ac59fab3962f38b5c851,No
56,14,4,6,http://www.firstpost.com/business/economy/june-wpi-inflation-indeed-negative-signs-worry-2342824.html,d7939338cffde0887ec9fc74ab9a2cb1,No
57,14,4,7,http://www.firstpost.com/india/why-onions-are-rs-100kg-despite-10-crop-increase-supply-traders-1194063.html,123938b91378fa9238cb09d10db9884d,No
58,14,4,8,http://www.firstpost.com/business/grin-and-bear-it-indias-pulse-problem-does-not-have-an-immediate-solution-2513100.html,188e7c938238c635084393cb105d4692,No
59,14,4,9,http://www.firstpost.com/business/economy/wpi-at-0-in-november-dont-rejoice-its-not-good-for-the-economy-1999893.html,f483ae38d21cc0e5a44de0878c2426b8,No
60,14,4,10,http://www.firstpost.com/investing/rbi-policy-what-raghuram-rajan-said-on-onions-elections-and-inflation-1199549.html,fd4c8e84d9e5ca9fc330681d40575e17,No
